,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
40,1041,6.888720605919,5.246765316463691,1.9868978351883424,-2.459411578166719,-0.8293481795280697,0.0234667956845958,0.5068971776847415,8.03343998931403,24.080101471167477,24.08539324367326,92.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,24.08563772661672
41,1042,4.41056601780414,2.76861072834883,1.9868978351883424,-2.459411578166719,-0.8293481795280697,0.0240356198487356,0.5092545129989321,8.03343998931403,23.51292373674258,23.792274692917104,91.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,23.792242212330414
42,1043,4.41056601780414,2.76861072834883,1.9868978351883424,-2.797710770009335,-0.8293481795280697,0.0240339105832953,0.5092542783176599,8.03343998931403,23.51855826395045,23.792353199255167,91.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,23.792300653757994
43,1044,6.559011937762369,2.76861072834883,1.9868978351883424,-2.797710770009335,-0.8293481795280697,0.0240353637325374,0.5092523095781107,8.03343998931403,23.51934060478804,23.79258380930141,91.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,23.79254405093745
44,1045,6.559011937762369,2.76861072834883,1.9868978351883424,-2.797710770009335,-0.8293481795280697,0.0240337389662369,0.7120019779034895,12.911869811730035,37.80210477500136,5.797301703867364,91.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,5.79731661258868
45,1046,6.559011937762369,2.76861072834883,1.9868978351883424,-0.6703920169302942,1.2979705735509706,0.0202018687760058,0.663677559208286,12.911869811730035,27.447867385143304,8.923906942429623,91.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,8.923867531743966
46,1047,5.703940418655428,1.9135392092418888,1.1318263160814013,-1.5254635360372353,0.4428990544440294,0.1207205761402778,0.9038630177929472,12.911869811730035,32.64767962218945,0.9850550647259964,90.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9850376003577843
47,1048,4.025514310611411,0.2351131011978713,-0.5465997919626162,-3.2038896440812525,-1.235527053599988,0.7087060942142854,0.9987726945721236,12.911869811730035,32.07160437553562,0.9850550647259964,90.6,542.6762237548828,112473157283792493938495147644475450323,Run_1,68.59631141208116
48,1049,6.51656321699725,2.7261620075837114,1.1318263160814013,-1.5254635360372353,0.4428990544440294,0.1173967854157605,0.9025832948980588,12.911869811730035,35.40421956335997,0.930899899083941,90.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9309908734903971
49,1050,6.317077315553616,2.526676106140078,1.1318263160814013,-1.5254635360372353,0.4428990544440294,0.1175052914211087,0.902628251480621,12.911869811730035,34.82602320943137,0.9294415169653272,90.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9294953390402947
50,1051,8.147969386313559,4.35756817690002,2.9627183868413427,0.3054285347227061,2.273791125203971,0.0011004454630233,0.277699791618392,12.911869811730035,33.795443494952835,0.9294415169653272,90.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,60.282660490743716
51,1052,6.317077315553616,2.526676106140078,1.1318263160814013,-1.5254635360372353,0.4428990544440294,0.1175052937700777,0.995216587984776,30.5936016125771,82.51734536078757,2.635308551951093,89.8,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.635224066425093
52,1053,6.317077315553616,2.526676106140078,1.1318263160814013,-2.691394750492972,0.4428990544440294,0.1175808624138038,0.9952483872317134,30.5936016125771,82.67649184326307,2.6388481953957594,89.60000000000001,542.6762237548828,112473157283792493938495147644475450323,Run_1,2.638815460100703
53,1054,7.377444908171228,3.58704369875769,2.192193908699013,-1.63102715787536,1.5032666470616411,0.0116112195593664,0.9339566393891764,30.5936016125771,82.67092621882044,0.9412162550269264,89.4,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9412160028275887
54,1055,8.443174420918519,4.65277321150498,2.192193908699013,-1.63102715787536,1.5032666470616411,0.0116020136636402,0.9339443128793112,30.5936016125771,88.25065699695357,0.977393138652273,89.2,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.9774015948679295
55,1056,8.443174420918519,4.65277321150498,2.192193908699013,-1.2385998897383357,1.8956939151986651,0.0086186146302423,0.892033887939535,30.5936016125771,86.63389629232206,0.8357633467868277,89.0,542.6762237548828,112473157283792493938495147644475450323,Run_1,0.8357653699687102
