,index,upper1,upper2,upper3,lower1,lower2,alpha,power,sample_size,max_ess,obj_func,temperature,execute_time,seed,runs,obj_func_corrected
46,1047,2.803066076682105,1.805296457786012,1.253813678345004,-3.2236436633623926,-2.4504653515406805,0.1124953135183836,0.9999816353228472,57.5914139019493,170.0736502807984,3.2462866742437475,90.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.2462521241921776
47,1048,2.803066076682105,1.805296457786012,1.253813678345004,-2.7996212702416923,-2.4504653515406805,0.112495146574713,0.9999811708662923,57.5914139019493,169.88740892163156,3.245060952711789,90.6,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.245085384277542
48,1049,3.8916761406464593,2.893906521750366,2.3424237423093586,-1.711011206277338,-1.3618552875763257,0.0102456670766577,0.9987804162295166,57.5914139019493,169.80173799408396,2.849281879072568,90.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.8491534676714405
49,1050,3.8916761406464593,2.893906521750366,2.3424237423093586,-1.711011206277338,-1.3618552875763257,0.0102465061285648,0.9874640927914596,41.85710654317272,123.41107971064204,2.2234397808010566,90.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.223459181431593
50,1051,2.918910684177748,2.893906521750366,2.3424237423093586,-1.711011206277338,-1.3618552875763257,0.0113970103058004,0.9876414894869324,41.85710654317272,122.75193097113676,2.210055627888087,90.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.2100213845271908
51,1052,2.918910684177748,2.893906521750366,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0113971091081263,0.9876388195212732,41.85710654317272,123.41253988208965,2.214267826196396,89.8,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.2142777983047948
52,1053,2.918910684177748,2.893906521750366,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0113974522539121,0.9999924808960472,88.97931083227236,262.34775848295845,3.472874693138765,89.60000000000001,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.4729008820004337
53,1054,2.918910684177748,2.893906521750366,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0113973982057539,0.9999933704892676,89.65526768979717,264.3411679969576,3.48583444506943,89.4,301.4345426559448,8751773241367132777523954489757548060,Run_1,3.485835498830232
54,1055,2.918910684177748,2.893906521750366,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0113976938016619,0.9956187601448778,49.01897882985148,144.52711016530918,2.5766612082838134,89.2,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.5765287089403106
55,1056,3.377608017797695,2.893906521750366,2.3424237423093586,-2.192028977637705,-1.3618552875763257,0.0104221272691547,0.9955562206755856,49.01897882985148,145.03026513843693,2.589839237502792,89.0,301.4345426559448,8751773241367132777523954489757548060,Run_1,2.5900373954948215
