c,delta_u3,delta_l3,delta_u2,delta_l2,obj_f,feasible
1.5456288196604262,0.024070608261960082,1.0121004474187234,0.04751384706415249,1.0995106868638846,0.2131027486859505,1
1.554790868768929,0.004719266529079712,0.5913384799135635,0.05491213470380122,0.8793188232439286,0.21233389719253068,1
1.7205735289863189,0.003579719905313367,0.514859101788202,0.008610330887198345,1.1141615641987928,0.24811952660076217,1
2.139524174272777,0.13735958597528122,0.8629292003344067,0.005684331479997482,1.0283563733028667,0.3390444539288383,1
1.547674502227617,0.001780965329477992,0.9380045016493364,0.5414681104360407,1.0204600657576555,0.2335345677983507,1
1.5501076802090052,0.04025531462008271,0.6143211418425596,0.34284392217508247,1.0809935601200986,0.22416415202799098,1
1.555199696840898,0.004784778338056058,1.005599071960449,0.40301375707055265,0.9127032259635445,0.23125973389086485,1
1.5496819751543973,0.01072330684269975,0.4538333999075952,0.4288062682543437,1.2817818827439402,0.23212552863623753,1
1.5533599569456216,0.005142144839289621,0.6243019062075417,0.07734745533897633,0.8325612290646174,0.21388913641557078,1
1.5536525996412889,0.014865674541348347,0.8811839866124236,0.3282048591683952,0.8781747305117259,0.2205851295005824,1
1.5484088237882174,0.003385720217947187,0.9213171288804756,0.010834947885288607,1.418908787695189,0.212152747932698,1
1.545297214809658,0.05707572731488207,0.5089822903270187,0.017219027557888664,1.016670575284043,0.21419163005010441,1
1.5469962823915164,0.29990902633364147,0.8515063703121382,0.27555533313858355,1.3825271713321663,0.2472676478346077,1
1.5496990570912594,0.004585324669801803,0.6804635711851197,0.04655197283170791,1.212310980883473,0.20712527540623094,1
1.659586595189006,0.006573621411067603,1.0067211001439997,0.22003627640117107,1.0030148052915533,0.24212640627288984,1
2.091753309308795,0.04357624925897063,0.6593317739974291,0.0010210064602891515,1.244929547888096,0.319479469077919,1
2.1273007466958846,0.06420947940123035,0.4159284021078059,0.23680704133222116,1.1458017577326753,0.3618396843974983,1
1.5532513557331427,0.003902010828869222,0.7945496137463769,0.009822908397027477,1.4096290853575701,0.20493436353708938,1
1.6213484862343404,0.0020733435396227446,0.848544654101788,0.0033537679123443577,0.9843624381123992,0.22167623359007088,1
1.5623805413294947,0.027175518770905318,0.9889521345689525,0.0007614533351752858,1.2469312376201513,0.21368238526172326,1
1.5508135609624631,0.015179001346839846,0.7809976488240122,0.2791185969460928,1.1720820440036048,0.22147838999473718,1
2.1319419974623917,0.028855621213964715,0.9266729696569131,0.5431961349215894,0.8359923239267747,0.3464843073832567,1
1.6958243902370342,0.01339177091124662,0.7583759329547772,0.4107742770865864,1.3742807253842804,0.25566510216927407,1
1.7126184804699114,0.004096962788328309,0.9129511639497149,0.1523077359030897,0.9621467801022332,0.2446829470135687,1
1.5603987844335365,0.006384920610795277,0.5978074618726567,0.4597174877712673,0.9448346814054335,0.23179337763032645,1
1.5478450198639486,0.009554173306944,0.9908937153243675,0.020528804641848728,1.1414843091379965,0.2110025282457205,1
2.1429985731088528,0.010974749417747537,0.8644443667398525,0.2296955071511521,1.3152319643963408,0.33718241773852914,1
1.5451301613889876,0.002602848420117835,0.7786744460050439,0.34610923316834913,0.8959113745801395,0.22674631088854968,1
1.5496221034214117,0.007723707111570837,0.6969620406849188,0.028177926977825344,1.4048839164913087,0.2126663984267356,1
1.5471622261895386,0.0014286758144178731,0.96542748343148,0.05717168611303613,1.2714669307257709,0.21329140495897653,1
1.5451322137231134,0.007075938542672556,0.9740624231239343,0.22782570257878076,1.1207991270003983,0.21643991749906208,1
1.5478666759095923,0.024143114552036677,0.8413883420472403,0.12630462476121304,0.9338947285657957,0.21346047663218215,1
1.564753786811251,0.003558248704396463,0.8655953713002182,0.0773173551341237,1.2303243902798602,0.20756773150032018,1
1.5502620768190236,0.021278974404652994,0.526873827573853,0.20756162203990147,1.2934373008487199,0.23081011334232696,1
1.5490717812553354,0.010654278883656545,0.8553711285230058,0.1361552763614043,1.3638333079252642,0.21224403541907474,1
1.54502619447061,0.29433346058767135,0.5500630635553451,0.03432081756807713,0.9506267258165632,0.24625851561519005,1
2.1200962011753886,0.026082466149446704,0.5300754208414183,0.34938198346711286,1.0882750371594345,0.3496131884259848,1
1.555391432516311,0.0017900647342200013,0.6223180252306563,0.2091679422374967,1.0048086567886079,0.21456499954463412,1
1.5732202989955257,0.012050746221068479,0.4491726749996835,0.5369936364866648,1.3694641151149802,0.25016733438272515,1
2.1349125669242976,0.03368689683204333,0.9496316320594438,0.04881312890137935,1.4096320089323757,0.32850590676881697,1
1.5531629897889332,0.03241493149919331,0.5990518199472152,0.0028198106422191167,1.4128955271093413,0.2196864729935949,1
1.5511695110690018,0.016372149689542786,0.9794392441447912,0.1197518818656621,1.0122521104288282,0.21101928666059908,1
1.550055366726529,0.3364375288096682,0.6948792476980884,0.4722445490163675,0.9626641910760376,0.26294229035085376,1
1.7131422826532785,0.02010173824800381,0.9441890550782395,0.49244270936920786,0.979125017579859,0.2597781934353032,1
1.562826467897588,0.031314036172045284,0.8292640911246763,0.5438939748960984,1.0748706495099767,0.23017547829323448,1
1.5471045556610963,0.0011321424252139414,0.675616433939245,0.5426216565329519,0.9638227698180291,0.2278473267719791,1
1.547899994704548,0.005578266812140425,0.5132462035513093,0.08133444612456518,1.3715741521271754,0.214101438623615,1
1.580842095185101,0.011744976491205535,0.5325099697134819,0.4221109930422227,1.3970471924187193,0.2408718299879845,1
